Index,Time,(odometrySubsystem).z[0],(odometrySubsystem).z[1],(odometrySubsystem).z[2],(odometrySubsystem).z[3],(odometrySubsystem).z[4],(odometrySubsystem).z[5],(odometrySubsystem).z[6],(odometrySubsystem).z[7],((((((aruwsrc::standard::DriversSingleton::drivers).mpu6500).imuData).accG).coordinates_).data)._M_elems[0],((((((aruwsrc::standard::DriversSingleton::drivers).mpu6500).imuData).accG).coordinates_).data)._M_elems[1],((((((aruwsrc::standard::DriversSingleton::drivers).mpu6500).imuData).accG).coordinates_).data)._M_elems[2],((((((aruwsrc::standard::DriversSingleton::drivers).mpu6500).imuData).gyroRadPerSec).coordinates_).data)._M_elems[0],((((((aruwsrc::standard::DriversSingleton::drivers).mpu6500).imuData).gyroRadPerSec).coordinates_).data)._M_elems[1],((((((aruwsrc::standard::DriversSingleton::drivers).mpu6500).imuData).gyroRadPerSec).coordinates_).data)._M_elems[2],(odometrySubsystem).chassisYaw,(odometrySubsystem).yawOffset,(odometrySubsystem).yawOffsetInitialized
2179,25.120011,4.48976183,4.47425747,4.34874201,4.41814423,22.5782471,23.3931522,-15.0050287,2.60526824,-31.6456127,7.45466185,7.99243641,0.211974844,0.430871248,-15.0050287,2.78851223,-0.000254631042,1
2180,25.129985,4.48311758,4.51708031,4.35834074,4.43734121,28.4105854,14.6850462,-15.0348568,2.46095157,-29.2913074,12.838665,9.15402126,0.145928457,0.44152391,-15.0348568,2.63799953,-0.000254631042,1
2181,25.140010,4.49862242,4.54070663,4.39230347,4.46761227,30.4557724,15.3726244,-15.018877,2.32885075,-32.685051,9.77543545,11.4244995,0.195995882,0.405304909,-15.018877,2.48712063,-0.000254631042,1
2182,25.149984,4.52077198,4.48828602,4.41371441,4.40263987,31.4907856,10.5167971,-15.018877,2.18346167,-31.8108692,9.50479889,9.50369358,0.24180226,0.387195408,-15.018877,2.33685207,-0.000254631042,1
2183,25.160009,4.49566889,4.50009871,4.30444241,4.46908951,30.4288807,8.21550465,-15.0039635,2.03737497,-30.8720207,6.3505578,8.31576443,0.242867514,0.361629069,-15.0039635,2.18646145,-0.000254631042,1
2184,25.169995,4.47868776,4.52667856,4.40928459,4.42478943,29.3876724,2.97514749,-15.0039635,1.88896036,-28.8434391,6.36732292,8.04752254,0.274825454,0.380803823,-15.0039635,2.03594875,-0.000254631042,1
2185,25.180015,4.48828602,4.50157547,4.34135818,4.44029427,31.5721798,-0.260249615,-14.9837236,1.73511386,-31.1043377,5.42128992,9.92042732,0.330219209,0.392521739,-14.9837236,1.88598537,-0.000254631042,1
2186,25.189989,4.50009871,4.51855659,4.38270426,4.39230347,31.7220612,-8.94114971,-14.9666796,1.58944511,-31.5498104,9.53114414,11.3119335,0.385612965,0.440458626,-14.9666796,1.73589993,-0.000254631042,1
2187,25.200031,4.49714518,4.5525198,4.45875216,4.41666746,28.5333786,-15.5944138,-14.9624186,1.42353034,-30.5127678,11.2387924,13.7740145,0.383482426,0.369085908,-14.9624186,1.58573818,-0.000254631042,1
2188,25.210006,4.48976183,4.51265001,4.37679815,4.45875216,27.0187435,-17.3755608,-14.9528313,1.26581192,-30.9893761,8.46057034,7.59725857,0.349393964,0.352041692,-14.9528313,1.4357748,-0.000254631042,1
2189,25.220013,4.48164082,4.51855659,4.45727587,4.35981655,22.631588,-21.2895107,-14.9624186,1.11511278,-29.6912766,9.15752029,7.99722672,0.35365501,0.334997445,-14.9624186,1.28544521,-0.000254631042,1
2190,25.229987,4.48164082,4.53775358,4.36424637,4.44324732,19.8565788,-24.5842152,-14.947505,0.983325481,-30.1535149,9.45689774,7.54696274,0.307848662,0.376542777,-14.947505,1.13535976,-0.000254631042,1
2191,25.240033,4.49566889,4.52815485,4.37236834,4.31330204,16.4351902,-24.5275135,-14.9624186,0.829042435,-28.6877632,6.98044777,3.20958281,0.274825454,0.344584823,-14.9624186,0.984969139,-0.000254631042,1
2192,25.250007,4.48607063,4.53922987,4.34431124,4.40780783,12.5169992,-29.3429623,-14.9411135,0.671550274,-30.7594547,8.45817471,8.72052288,0.231149614,0.353106946,-14.9411135,0.835249901,-0.000254631042,1
2193,25.260009,4.47278118,4.52372503,4.40485477,4.43069601,7.71181107,-34.063694,-14.956027,0.522001743,-33.3724213,10.2999449,14.3224735,0.173625335,0.393586993,-14.956027,0.685225487,-0.000254631042,1
