Index,Time,(odometrySubsystem).z[0],(odometrySubsystem).z[1],(odometrySubsystem).z[2],(odometrySubsystem).z[3],(odometrySubsystem).z[4],(odometrySubsystem).z[5],(odometrySubsystem).z[6],(odometrySubsystem).z[7],((((((aruwsrc::standard::DriversSingleton::drivers).mpu6500).imuData).accG).coordinates_).data)._M_elems[0],((((((aruwsrc::standard::DriversSingleton::drivers).mpu6500).imuData).accG).coordinates_).data)._M_elems[1],((((((aruwsrc::standard::DriversSingleton::drivers).mpu6500).imuData).accG).coordinates_).data)._M_elems[2],((((((aruwsrc::standard::DriversSingleton::drivers).mpu6500).imuData).gyroRadPerSec).coordinates_).data)._M_elems[0],((((((aruwsrc::standard::DriversSingleton::drivers).mpu6500).imuData).gyroRadPerSec).coordinates_).data)._M_elems[1],((((((aruwsrc::standard::DriversSingleton::drivers).mpu6500).imuData).gyroRadPerSec).coordinates_).data)._M_elems[2],(odometrySubsystem).chassisYaw,(odometrySubsystem).yawOffset,(odometrySubsystem).yawOffsetInitialized
491,4.959979,-0.00221497891,0,-0.0036916316,0.00885991566,0.184044972,0.102496065,-0.0348677039,2.97288251,-0.141524091,0.171406761,9.70727062,-0.00320857554,0.00370019581,-0.0348677039,2.97372341,-0.000254631042,1
492,4.969994,0,0.00147665257,0,0.00590661028,0.104355946,0.232638732,-0.0284761172,2.97215009,-0.261275083,-0.0177997835,9.79109669,0.00105248217,0.00796125364,-0.0274108537,2.97341824,-0.000254631042,1
493,4.979979,0,0.00147665257,0.00295330514,0.00295330514,0.237085283,0.241518617,-0.0199540015,2.97215009,-0.309175491,0.140271515,9.78151608,0.0031830112,0.0111570461,-0.0178234726,2.9731741,-0.000254631042,1
494,4.989997,0,-0.00221497891,-0.00221497891,0,0.130069524,0.254959285,-0.0124971503,2.97205424,-0.256485045,0.145061553,9.84618187,0.00424827542,0.00476546027,-0.0103666214,2.97302151,-0.000254631042,1
495,4.999979,0,0,0,0,0.0857767835,0.294126123,-0.00184450613,2.97195816,-0.266065121,-0.00582468603,9.91324234,-0.00320857554,0.000504402502,0.000286022841,2.97299099,-0.000254631042,1
496,5.010000,0,0,0,0.00295330514,-0.0128351776,0.342605114,0.00348181627,2.97195816,-0.354680866,-0.0561200976,9.75038147,-0.00427384023,-0.00162612647,0.0066776094,2.97299099,-0.000254631042,1
497,5.020000,0,0,0,0,-0.0944714248,0.320125043,0.0141344611,2.97205424,-0.299595386,-0.135155752,9.71924591,-0.00214331108,0.0015696669,0.0120039321,2.97305202,-0.000254631042,1
498,5.029974,0,-0.00221497891,-0.00516828429,0,-0.1863897,0.27997306,0.0151997255,2.97205424,-0.244509935,-0.230956525,9.77672672,-1.27822468e-05,-0.00162612647,0.0151997255,2.9731741,-0.000254631042,1
499,5.040003,0,0,-0.00221497891,0.00147665257,-0.137774274,0.237615883,0.0141344611,2.97215009,-0.21097967,-0.175871074,9.73840618,-1.27822468e-05,0.0015696669,0.0141344611,2.97332668,-0.000254631042,1
500,5.049978,0,-0.00221497891,0,0.00295330514,-0.160841987,0.188087896,0.01626499,2.97224569,-0.158289239,-0.190241203,9.73601055,-1.27822468e-05,0.0015696669,0.01626499,2.97341824,-0.000254631042,1
501,5.060005,0,-0.0036916316,0,0.00295330514,-0.183458775,0.240550563,0.0130691966,2.97224569,-0.206189632,-0.221376449,9.79588604,0.00211774674,-0.00162612647,0.0120039321,2.97344875,-0.000254631042,1
502,5.069979,0,-0.00221497891,0,-0.0140281999,-0.0998047218,0.189800352,0.0109386677,2.97224569,-0.170264333,-0.1303657,9.83420658,0.0031830112,0.000504402502,0.0109386677,2.97344875,-0.000254631042,1
503,5.080001,0,0,0,-0.0081215892,-0.0366140977,0.176510692,0.00561234495,2.9730742,-0.167869315,-0.0657001734,9.80786133,0.00105248217,-0.00162612647,0.00561234495,2.97344875,-0.000254631042,1
504,5.089975,0,0,0,0,0.0643638968,0.113171846,0.000286022841,2.9730742,-0.12236394,0.0444707274,9.85815716,-0.00107804674,0.0015696669,0.000286022841,2.97344875,-0.000254631042,1
505,5.100003,0,0,0,-0.0036916316,0.0538530648,0.122224204,-0.00290977047,2.97234178,-0.129548997,0.032495629,9.80786133,0.00105248217,0.000504402502,-0.00290977047,2.97332668,-0.000254631042,1
506,5.109978,0,0,0,0,0.0999633521,0.0365930051,-0.00397503516,2.97234178,-0.0529083684,0.092371121,9.83899689,0.00211774674,-0.000560861954,-0.00397503516,2.97326565,-0.000254631042,1
507,5.119994,-0.0324863568,-0.0900758132,-0.085645847,-0.0649727136,-0.299698651,0.313880861,-0.00823609252,2.97224569,-0.258880049,-0.348312497,8.82350826,-0.00214331108,0.00370019581,-0.00823609252,2.97311306,-0.000254631042,1
508,5.129980,-0.310835391,-0.334461808,-0.230357811,-0.371378124,0.458013922,0.709123433,-0.00290977047,2.97215009,-0.776204288,0.331873059,8.66304207,-0.0170570128,0.0292665418,-0.00290977047,2.97305202,-0.000254631042,1
509,5.140000,-0.327816874,-0.303452075,-0.378761381,-0.101150699,1.8353442,0.839035392,0.0759197995,2.97278666,-1.13545728,1.66829407,9.17557621,-0.0341012478,0.119814023,0.0759197995,2.97323513,-0.000254631042,1
510,5.149999,-0.459238976,-0.542669773,-0.443734109,-0.395742863,3.89236593,-1.07075572,0.32093063,2.97650099,0.41651547,4.01541328,12.3058672,-0.0660591796,0.128336146,0.32093063,2.97506618,-0.000254631042,1
511,5.159974,-0.501323521,-0.590661049,-0.624624014,-0.462192297,5.75725794,-1.13324225,0.645836294,2.98108745,0.198568687,5.86436892,10.8353252,-0.08416868,0.0814645067,0.645836294,2.97955227,-0.000254631042,1
512,5.169995,-0.570726216,-0.927337825,-0.677045226,-0.715438187,5.47962093,-1.94053531,1.00269985,2.9910357,1.09670103,5.70869255,10.6365385,0.0905346945,-0.00482191984,1.00269985,2.98709011,-0.000254631042,1
