Index, Time     , (odometrySubsystem).z[0], (odometrySubsystem).z[1], (odometrySubsystem).z[2], (odometrySubsystem).z[3], (odometrySubsystem).z[4], (odometrySubsystem).z[5], (odometrySubsystem).z[6], (odometrySubsystem).z[7]
  390,  3.900016, -3.20018959             , -3.10156894             , -3.12927103             , -3.00793433             , 24.417696               , 14.5497551              ,            14.0348597   , 2.39082432
  391,  3.909999, -3.20351362             , -3.05890727             , -3.1237309              , -3.03896117             , 24.1377697              , 18.0819168              ,            14.05723     , 2.53329515
  392,  3.919979, -3.19187856             , -3.0749743              , -3.14367628             , -3.04394746             , 17.0679646              , 24.0743752              ,            14.0891876   , 2.67509127
  393,  3.930008, -3.20018959             , -3.11098742             , -3.11652803             , -3.05779886             , 14.1683931              , 24.4657173              ,            14.0945139   , 2.8251338
  394,  3.939987, -3.21902728             , -3.13314962             , -3.15974402             , -3.05558276             , 12.1342926              , 25.9939232              ,            14.111558    , 2.97191763
  395,  3.950008, -3.22678399             , -3.13204145             , -3.15143299             , -3.02510977             , 9.98601723              , 29.310873               ,            14.1222105   , 3.11908436
  396,  3.959988, -3.23287868             , -3.11929846             , -3.15143299             , -3.04505587             , 3.03862476              , 30.4445591              ,            14.1211452   , -3.02546787
  397,  3.970000, -3.23398638             , -3.09602833             , -3.1663928              , -3.06666398             , -0.634970307            , 29.5385609              ,            14.1360598   , -2.87887621
  398,  3.979983, -3.24340558             , -3.11098742             , -3.15143299             , -3.04006934             , -7.42537594             , 25.5137825              ,            14.1552343   , -2.73104191
  399,  3.989999, -3.23287868             , -3.15974402             , -3.18301415             , -2.99962401             , -6.90745354             , 30.6649704              ,            14.1520386   , -2.58809233
  400,  3.999978, -3.23066235             , -3.17802763             , -3.1652844              , -3.00793433             , -12.4718132             , 31.3088741              ,            14.1712132   , -2.45233488
  401,  4.010008, -3.23398638             , -3.16085196             , -3.14367628             , -3.05281258             , -14.865366              , 27.6273079              ,            14.1637564   , -2.3138938
  402,  4.019988, -3.24063516             , -3.1652844              , -3.17802763             , -3.05170441             , -19.549099              , 21.4321365              ,            14.2031708   , -2.17315245
  403,  4.029979, -3.22567606             , -3.19908166             , -3.18079805             , -3.03009629             , -23.6654587             , 15.6457987              ,            14.2383251   , -2.02934027
  404,  4.040000, -3.23731112             , -3.22013545             , -3.19077063             , -3.03009629             , -24.7720146             , 17.531435               ,            14.2468472   , -1.89061117
  405,  4.049981, -3.25116181             , -3.22567606             , -3.19077063             , -3.03896117             , -27.8307896             , 13.9248419              ,            14.2404556   , -1.75734615
  406,  4.059983, -3.26390529             , -3.20628405             , -3.15974402             , -3.10655522             , -29.81707               , 11.7661324              ,            14.2361946   , -1.61995935
  407,  4.070003, -3.26889157             , -3.19908166             , -3.1652844              , -3.08882546             , -30.5206184             , 3.17427802              ,            14.2596302   , -1.47931337
  408,  4.079983, -3.27443194             , -3.17470336             , -3.17470336             , -3.06112361             , -29.9994831             , 0.46040228              ,            14.2873268   , -1.33847237
  409,  4.090001, -3.27554035             , -3.18301415             , -3.1652844              , -3.07386637             , -28.5110607             , -5.19046068             ,            14.2979794   , -1.19332218
  410,  4.099981, -3.26889157             , -3.17137909             , -3.19077063             , -3.08217669             , -28.8237228             , -6.41834259             ,            14.2979794   , -1.04979753
  411,  4.110002, -3.27775645             , -3.15143299             , -3.21404076             , -3.06666398             , -26.5305614             , -12.3029261             ,            14.3128929   , -0.905889511
  412,  4.119982, -3.28828335             , -3.16196036             , -3.21791911             , -3.07386637             , -26.6772861             , -17.0657825             ,            14.3139582   , -0.757956028
  413,  4.130000, -3.29160762             , -3.16085196             , -3.22678399             , -3.05779886             , -26.2980022             , -21.8715782             ,            14.3267412   , -0.606476307
  414,  4.139980, -3.29659438             , -3.17359519             , -3.23620272             , -3.0727582              , -18.0868835             , -24.5806332             ,            14.33846     , -0.464105129
  415,  4.150009, -3.31266141             , -3.17691946             , -3.24673009             , -3.10655522             , -16.5802937             , -23.0800095             ,            14.3224802   , -0.317704678
  416,  4.159989, -3.33482361             , -3.16085196             , -3.23177028             , -3.10655522             , -9.3772707              , -25.0484772             ,            14.3533735   , -0.175236702
